2013 07 02 06 54 41 0.016128
2013 07 02 06 54 42 0.022784
2013 07 02 06 54 43 0.029440
2013 07 02 06 54 44 0.287744
2013 07 02 06 54 45 0.294400
2013 07 02 06 54 46 0.300800
2013 07 02 06 54 47 0.558848
2013 07 02 06 54 48 0.565504
2013 07 02 06 54 49 0.572160
2013 07 02 06 54 50 0.830464
2013 07 02 06 54 51 0.837120
2013 07 02 06 54 52 0.843520
2013 07 02 06 54 53 0.850176
2013 07 02 06 54 54 0.856832
2013 07 02 06 54 55 0.863232
2013 07 02 06 54 56 0.869888
2013 07 02 06 54 57 0.876544
2013 07 02 06 54 58 0.883200
2013 07 02 06 54 59 0.889600
2013 07 02 06 55 00 0.896256
2013 07 02 06 55 01 0.902912
2013 07 02 06 55 02 0.909312
2013 07 02 06 55 03 0.915968
2013 07 02 06 55 04 0.922624
2013 07 02 06 55 05 0.929024
2013 07 02 06 55 06 0.935680
2013 07 02 06 55 08 0.193792
2013 07 02 06 55 09 0.200192
2013 07 02 06 55 10 0.206848
2013 07 02 06 55 11 0.213504
2013 07 02 06 55 12 0.219904
2013 07 02 06 55 13 0.226560
2013 07 02 06 55 14 0.233216
2013 07 02 06 55 15 0.239616
2013 07 02 06 55 16 0.246272
2013 07 02 06 55 17 0.252928
2013 07 02 06 55 18 0.259328
2013 07 02 06 55 19 0.265984
2013 07 02 06 55 20 0.272640
2013 07 02 06 55 21 0.279040
2013 07 02 06 55 22 0.285696
2013 07 02 06 55 23 0.544256
2013 07 02 06 55 24 0.550656
2013 07 02 06 55 25 0.557312
2013 07 02 06 55 26 0.563968
2013 07 02 06 55 27 0.570368
2013 07 02 06 55 28 0.577024
2013 07 02 06 55 29 0.583424
2013 07 02 06 55 30 0.590080
2013 07 02 06 55 31 0.596736
2013 07 02 06 55 32 0.603136
2013 07 02 06 55 33 0.609792
2013 07 02 06 55 34 0.616448
2013 07 02 06 55 35 0.622848
2013 07 02 06 55 36 0.629504
2013 07 02 06 55 37 0.636160
2013 07 02 06 55 38 0.642816
2013 07 02 06 55 39 0.649472
2013 07 02 06 55 40 0.655872
2013 07 02 06 55 41 0.662528
2013 07 02 06 55 42 0.669184
2013 07 02 06 55 43 0.675584
2013 07 02 06 55 44 0.682240
2013 07 02 06 55 45 0.688896
2013 07 02 06 55 46 0.695296
2013 07 02 06 55 47 0.701952
2013 07 02 06 55 48 0.708352
2013 07 02 06 55 49 0.715008
2013 07 02 06 55 50 0.721664
2013 07 02 06 55 51 0.728064
2013 07 02 06 55 52 0.734720
2013 07 02 06 55 53 0.741376
2013 07 02 06 55 54 0.747776
2013 07 02 06 55 55 0.754432
2013 07 02 06 55 56 0.761088
